work_id,author,author_ml,author_name_tei,author_page,title_ml,title_en,toc_title,section_label,work_type,keywords,domain,derivation,factuality,constitution,language,source_url,html_url,publisher,pub_place,digital_edition_date,digital_edition_year,source_pub_year,source_publisher,source_pages,typeset_by,edited_by,encoded_by,sponsor,funder,licence,licence_url,setting_place,setting_time,word_count,char_count,para_count,chillu_atomic,chillu_zwj,chillu_encoding,unicode_form,sha256
kesari-chithrakala2,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,ഇന്നത്തെ പാശ്ചാത്യ ചിത്രകലാ പ്രസ്ഥാനങ്ങൾ II,Innathe pachathya chithrakala prasthanangal II,ഇന്നത്തെ പാശ്ചാത്യ ചിത്രകലാ പ്രസ്ഥാനങ്ങൾ II,Essay,article,Article; Kesari Balakrishna Pillai; Innathe pachathya chithrakala prasthanangal II; കേസരി ബാലകൃഷ്ണപിള്ള; ഇന്നത്തെ പാശ്ചാത്യ ചിത്രകലാ പ്രസ്ഥാനങ്ങൾ II; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-chithrakala2.xml,https://books.sayahna.org/html/kesari-chithrakala2.html,Sayahna Foundation,"Trivandrum, India","March 8, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"March 8, 2023",1175,12682,11,266,0,atomic,NFC,0e846473137f892a256877c77fac234c9d340953bff7fcc3cfefae63ca80c04a
kesari-chithrakala,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,ഇന്നത്തെ പാശ്ചാത്യ ചിത്രകലാ പ്രസ്ഥാനങ്ങൾ IV,Innathe paschathya chithrakala prasthanangal IV,ഇന്നത്തെ പാശ്ചാത്യ ചിത്രകലാ പ്രസ്ഥാനങ്ങൾ IV,Essay,article,Article; Kesari Balakrishna Pillai; Innathe paschathya chithrakala prasthanangal IV; കേസരി ബാലകൃഷ്ണപിള്ള; ഇന്നത്തെ പാശ്ചാത്യ ചിത്രകലാ പ്രസ്ഥാനങ്ങൾ IV; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-chithrakala.xml,https://books.sayahna.org/html/kesari-chithrakala.html,Sayahna Foundation,"Trivandrum, India","October 12, 2021",2021,2021,Sayahna Foundation,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-06-20,1098,11784,15,259,0,atomic,NFC,771c4a79fc837ccde9872e156f32393e67a0fb2a133ed882f498a4f57a3f7de4
kesari-impressionism,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,ഇംപ്രഷണിസം,Impressionism,ഇംപ്രഷനിസം,Essay,article,Article; Kesari Balakrishna Pillai; Impressionism>; കേസരി ബാലകൃഷ്ണപിള്ള; ഇംപ്രഷണിസം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-impressionism.xml,https://books.sayahna.org/html/kesari-impressionism.html,Sayahna Foundation,"Trivandrum, India","October 8, 2021",2021,1940,Sayahna Foundation,10,LJ Anjana,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is in the public domain. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attributi,https://creativecommons.org/licenses/by-sa/4.0/,"Trivandrum, Kerala, India",1940-10-20,1284,13351,10,268,1,mixed,NFC,8f42c8b596788fae80481d8cc870bf79a95e516a6d33d41dc11ee177913df78e
kesari-illapolice,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,ഇല്ലാപ്പോലീസ്,Illapolice,ഇല്ലാപ്പോലീസ്,Essay,article,Article; Kesari Balakrishna Pillai; Illapolice; കേസരി ബാലകൃഷ്ണപിള്ള; ഇല്ലാപ്പോലീസ്; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-illapolice.xml,https://books.sayahna.org/html/kesari-illapolice.html,Sayahna Foundation,"Trivandrum, India","October 12, 2021",2021,2021,Sayahna Foundation,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-10-10,660,7493,14,137,0,atomic,NFC,5b446a08c190c9c1534a73bca2438b26c5f1aa1a705b4d80223e16314cd2f982
kesari-kalyanaganam,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,കല്യാണഗാനം,Kalyanaganam,കല്യാണഗാനം,Essay,article,Article; Kesari Balakrishna Pillai; Kalyanaganam; കേസരി ബാലകൃഷ്ണപിള്ള; കല്യാണഗാനം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-kalyanaganam.xml,https://books.sayahna.org/html/kesari-kalyanaganam.html,Sayahna Foundation,"Trivandrum, India","September 22, 2021",2021,2021,Sayahna Foundation,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-09-19,601,6890,9,156,0,atomic,NFC,f129a5de1d1eeb984bb65c32c0bf7e5e780ba50fb779c98165b1c43883235459
kesari-kalavandi,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,കാളവണ്ടി,Kalavandi,കാളവണ്ടി,Essay,article,Article; Kesari; Kalavandi; കേസരി ബാലകൃഷ്ണപിള്ള; കാളവണ്ടി; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-kalavandi.xml,https://books.sayahna.org/html/kesari-kalavandi.html,Sayahna Foundation,"Trivandrum, India","September 25, 2021",2021,2021,Sayahna Foundation,20,JN Jamuna,PK Ashok,LJ Anjana,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-08-03,795,9068,12,173,0,atomic,NFC,2d66a30c0eed8144c41f94f851905b261ee575d3ee4f9e694662b3ca2bc23d96
kesari-changampuzha,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,ചങ്ങമ്പുഴയുടെ തത്ത്വശാസ്ത്രം,Changampuzhayude thathwashasthram,ചങ്ങമ്പുഴയുടെ തത്ത്വശാസ്ത്രം,Essay,article,Article; Kesari Balakrishna Pillai; Changampuzhayude thathwashasthram; കേസരി ബാലകൃഷ്ണപിള്ള; ചങ്ങമ്പുഴയുടെ തത്ത്വശാസ്ത്രം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-changampuzha.xml,https://books.sayahna.org/html/kesari-changampuzha.html,Sayahna Foundation,"Trivandrum, India","October 13, 2021",2021,2021,Sayahna Foundation,20,LJ Anjana,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-06-13,1344,15124,22,288,0,atomic,NFC,df0779afec5c1673029efccb60df852dafb01dd9b764a26122e7f73805d25e80
kesari-theechoola,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,നീറുന്ന തീച്ചൂള,Neerunna theechoola,നീറുന്ന തീച്ചൂള,Essay,article,Article; Kesari Balakrishna Pillai; Neerunna theechoola; കേസരി ബാലകൃഷ്ണപിള്ള; നീറുന്ന തീച്ചൂള; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-theechoola.xml,https://books.sayahna.org/html/kesari-theechoola.html,Sayahna Foundation,"Trivandrum, India","September 24, 2021",2021,2021,Sayahna Foundation,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-08-21,926,10529,22,200,0,atomic,NFC,d2f3d59d6cf19ec918b39114af7995f50c5a11263bc13a5ff98060943199f869
kesari-keralacharithram,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,പണ്ടത്തെ കേരള വിഭാഗങ്ങളും ഭരണരീതിയും,Pandathe Kerala vibhagangalum bharanareethiyum,പണ്ടത്തെ കേരള വിഭാഗങ്ങളും ഭരണരീതിയും,Essay,article,Article; Kesari Balakrishna Pillai; Pandathe Kerala vibhagangalum bharanareethiyum; കേസരി ബാലകൃഷ്ണപിള്ള; പണ്ടത്തെ കേരള വിഭാഗങ്ങളും ഭരണരീതിയും; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-keralacharithram.xml,https://books.sayahna.org/html/kesari-keralacharithram.html,Sayahna Foundation,"Trivandrum, India","October 13, 2021",2021,2021,Sayahna Foundation,20,LJ Anjana,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-06-06,1507,16525,34,399,0,atomic,NFC,e9d6589f62a6e32bb8732575b268adebaa00ba7338c08e601b9a0ace5d1ca8ad
kesari-paramartham,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,പരമാർത്ഥങ്ങൾ,Paramarthangal,പരമാർത്ഥങ്ങൾ,Essay,article,Article; Kesari Balakrishna Pillai; Paramarthangal; കേസരി ബാലകൃഷ്ണപിള്ള; പരമാർത്ഥങ്ങൾ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-paramartham.xml,https://books.sayahna.org/html/kesari-paramartham.html,Sayahna Foundation,"Trivandrum, India","September 23, 2021",2021,2021,Sayahna Foundation,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-09-12,937,10989,14,221,0,atomic,NFC,bc31e2b779cccbedf0aa5ca2c96de5822f1bb8dc438a23f7810292fead9760f4
kesari-paurnami,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,പൗർണ്ണമി,Paurnami,പൗർണ്ണമി,Essay,article,Article; Kesari Balakrishna Pillai; Paurnami; കേസരി ബാലകൃഷ്ണപിള്ള; പൗർണ്ണമി; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-paurnami.xml,https://books.sayahna.org/html/kesari-paurnami.html,Sayahna Foundation,"Trivandrum, India","September 24, 2021",2021,2021,Sayahna Foundation,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-08-29,1201,13713,15,287,0,atomic,NFC,7ea1868ad26737527f3e90cde112b6bdcd174fdb5e5a7b41ee40e3c5aaf45d66
kesari-kodi,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,"ഇൻഡ്യാ, പാകിസ്ഥാൻ കൊടികൾ","India, Pakistan Kodikal",,Essay,article,Article; Kesari Balakrishna Pillai; India; Pakistan Kodikal; കേസരി ബാലകൃഷ്ണപിള്ള; ഇൻഡ്യാ; പാകിസ്ഥാൻ കൊടികൾ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-kodi.xml,https://books.sayahna.org/html/kesari-kodi.html,Sayahna Foundation,"Trivandrum, India","November 30, 2022",2022,2021,Sayahna Foundation,20,LJ Anjana,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-03-07,1547,16007,16,416,0,atomic,NFC,1a8a0bf235e6cd558aafa09080cdf71a270ee3172b9918cbf8b0cb13ceed6d48
kesari-archaeology,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,ആർക്കെയോളിജിയിലെ നേരംപോക്കുകൾ,Archaeologyile Nerampokkukal,ആർക്കെയോളിജിയിലെ നേരംപോക്കുകൾ,Essay,article,Article; Kesari Balakrishna Pillai; Archaeologyile Nerampokkukal; കേസരി ബാലകൃഷ്ണപിള്ള; ആർക്കെയോളിജിയിലെ നേരംപോക്കുകൾ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-archaeology.xml,https://books.sayahna.org/html/kesari-archaeology.html,Sayahna Foundation,"Trivandrum, India","December 13, 2022",2022,2021,Sayahna Foundation,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-05-30,619,7028,9,151,1,mixed,NFC,66548cea9a41a83f3851e3b31de72d89ce88e518905e0abcabe957e4d29d4a75
kesari-alvar,Kesari Balakrishna Pillai,കേസരി ബാലകൃഷ്ണപിള്ള,Kesari Balakrishna Pillai,https://books.sayahna.org/html/sfn-kesari.html,ആൾവാർമാരും തമിഴകത്തിലെ പ്രാചീന വിഷ്ണുക്ഷേത്രങ്ങളും,Alvarmarum Thamizhakathile Pracheena Vishnukshethrangalum,ആൾവാർമാരും തമിഴകത്തിലെ പ്രാചീന വിഷ്ണുക്ഷേത്രങ്ങളും,Essay,article,Article; Kesari Balakrishna Pillai; Alvarmarum Thamizhakathile Pracheena Vishnukshethrangalum; കേസരി ബാലകൃഷ്ണപിള്ള; ആൾവാർമാരും തമിഴകത്തിലെ പ്രാചീന വിഷ്ണുക്ഷേത്രങ്ങളും; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/kesari-alvar.xml,https://books.sayahna.org/html/kesari-alvar.html,Sayahna Foundation,"Trivandrum, India","December 13, 2022",2022,2021,Sayahna Foundation,20,LJ Anjana,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Trivandrum, Kerala, India",2021-05-09,2681,28890,25,819,0,atomic,NFC,3269fa7ea636fc98719957236edf7048f50d399e1e0c5bc3a77e648b18d57e8a
